time,gps_speed(m/s),mm_lon,mm_lat
1675110477652,24.72,-81.819959,28.831775
1675110477718,24.72,-81.819944,28.831782
1675110477785,24.72,-81.819928,28.831789
1675110477852,24.72,-81.819913,28.831796
1675110477918,24.72,-81.819897,28.831803
1675110477985,24.73,-81.819882,28.83181
1675110478052,24.73,-81.819866,28.831817
1675110478118,24.73,-81.819851,28.831824
1675110478185,24.73,-81.819835,28.83183
1675110478252,24.74,-81.819819,28.831836
1675110478318,24.74,-81.819804,28.831842
1675110478385,24.74,-81.819788,28.831849
1675110478452,24.74,-81.819772,28.831855
1675110478518,24.74,-81.819757,28.831861
1675110478585,24.75,-81.819741,28.831867
1675110478652,24.75,-81.819725,28.831872
1675110478718,24.75,-81.819709,28.831878
1675110478785,24.75,-81.819693,28.831884
1675110478852,24.75,-81.819677,28.831889
1675110478918,24.76,-81.819661,28.831895
1675110478985,24.76,-81.819645,28.831901
1675110479052,24.76,-81.81963,28.831906
1675110479118,24.76,-81.819614,28.831912
1675110479185,24.76,-81.819598,28.831917
1675110479252,24.76,-81.819583,28.831923
1675110479318,24.76,-81.819567,28.831928
1675110479385,24.76,-81.819552,28.831934
1675110479452,24.76,-81.819536,28.83194
1675110479518,24.76,-81.81952,28.831945
1675110479585,24.77,-81.819505,28.831951
1675110479652,24.77,-81.819489,28.831956
1675110479718,24.77,-81.819473,28.831962
1675110479785,24.77,-81.819458,28.831967
1675110479852,24.77,-81.819442,28.831973
1675110479918,24.77,-81.819427,28.831978
1675110479985,24.77,-81.819411,28.831984
1675110480052,24.77,-81.819395,28.83199
1675110480118,24.77,-81.81938,28.831995
1675110480185,24.77,-81.819364,28.832001
1675110480252,24.77,-81.819349,28.832007
1675110480318,24.78,-81.819333,28.832012
1675110480385,24.78,-81.819317,28.832016
1675110480452,24.78,-81.819301,28.832021
1675110480518,24.78,-81.819285,28.832025
1675110480585,24.78,-81.819269,28.83203
1675110480652,24.78,-81.819253,28.832034
1675110480718,24.79,-81.819237,28.832039
1675110480785,24.79,-81.819221,28.832043
1675110480852,24.79,-81.819205,28.832048
1675110480918,24.79,-81.819189,28.832052
1675110480985,24.8,-81.819173,28.832057
1675110481052,24.8,-81.819157,28.832061
1675110481118,24.8,-81.81914,28.832066
1675110481185,24.81,-81.819124,28.83207
1675110481252,24.81,-81.819108,28.832075
1675110481318,24.82,-81.819092,28.83208
1675110481385,24.82,-81.819075,28.832084
1675110481452,24.82,-81.819059,28.832088
1675110481518,24.83,-81.819042,28.832092
1675110481585,24.83,-81.819026,28.832096
1675110481652,24.84,-81.81901,28.8321
1675110481718,24.84,-81.818993,28.832104
1675110481785,24.85,-81.818977,28.832108
1675110481852,24.85,-81.81896,28.832112
1675110481918,24.86,-81.818944,28.832116
1675110481985,24.86,-81.818927,28.832121
1675110482052,24.87,-81.818911,28.832125
1675110482118,24.87,-81.818894,28.832129
1675110482185,24.88,-81.818878,28.832133
1675110482252,24.88,-81.818861,28.832137
1675110482318,24.89,-81.818845,28.832141
1675110482385,24.89,-81.818828,28.832145
1675110482452,24.9,-81.818811,28.83215
1675110482518,24.91,-81.818795,28.832154
1675110482585,24.91,-81.818778,28.832158
1675110482652,24.92,-81.818762,28.832162
1675110482718,24.92,-81.818745,28.832165
1675110482785,24.93,-81.818728,28.832168
1675110482852,24.93,-81.818711,28.832172
1675110482918,24.94,-81.818695,28.832175
1675110482985,24.94,-81.818677,28.832179
1675110483052,24.95,-81.81866,28.832182
1675110483118,24.95,-81.818643,28.832184
1675110483185,24.95,-81.818626,28.832187
1675110483252,24.96,-81.818609,28.83219
1675110483318,24.96,-81.818592,28.832193
1675110483385,24.97,-81.818575,28.832196
1675110483452,24.97,-81.818558,28.832199
1675110483518,24.97,-81.818541,28.832202
1675110483585,24.98,-81.818523,28.832204
1675110483652,24.98,-81.818506,28.832207
1675110483718,24.98,-81.818489,28.83221
1675110483785,24.99,-81.818472,28.832213
1675110483852,24.99,-81.818455,28.832216
1675110483918,24.99,-81.818438,28.832219
1675110483985,24.99,-81.818421,28.832222
1675110484052,24.99,-81.818404,28.832224
1675110484118,24.99,-81.818387,28.832227
1675110484185,24.99,-81.81837,28.83223
1675110484252,24.99,-81.818353,28.832233
1675110484318,24.99,-81.818337,28.832236
1675110484385,24.99,-81.81832,28.832238
1675110484452,24.99,-81.818303,28.832241
1675110484518,24.99,-81.818286,28.832244
1675110484585,24.99,-81.818269,28.832246
1675110484652,24.99,-81.818253,28.832249
1675110484718,24.98,-81.818236,28.832252
1675110484785,24.98,-81.818219,28.832255
1675110484852,24.98,-81.818202,28.832257
1675110484918,24.98,-81.818185,28.83226
1675110484985,24.97,-81.818169,28.832263
1675110485052,24.97,-81.818152,28.832265
1675110485118,24.96,-81.818136,28.832268
1675110485185,24.96,-81.818119,28.832271
1675110485252,24.95,-81.818103,28.832273
1675110485318,24.95,-81.818086,28.832276
1675110485385,24.94,-81.81807,28.832278
1675110485452,24.93,-81.818053,28.83228
1675110485518,24.93,-81.818036,28.832282
1675110485585,24.92,-81.818019,28.832283
1675110485652,24.91,-81.818003,28.832284
1675110485718,24.91,-81.817986,28.832285
1675110485785,24.9,-81.817969,28.832286
1675110485852,24.89,-81.817952,28.832287
1675110485918,24.88,-81.817936,28.832288
1675110485985,24.87,-81.817919,28.832289
1675110486052,24.86,-81.817903,28.83229
1675110486118,24.86,-81.817886,28.832291
1675110486185,24.85,-81.81787,28.832292
1675110486252,24.84,-81.817853,28.832293
1675110486318,24.83,-81.817837,28.832295
1675110486385,24.82,-81.81782,28.832296
1675110486452,24.81,-81.817804,28.832297
1675110486518,24.8,-81.817788,28.832298
1675110486585,24.79,-81.817771,28.832299
1675110486652,24.78,-81.817755,28.8323
1675110486718,24.77,-81.817738,28.832301
1675110486785,24.76,-81.817722,28.832302
1675110486852,24.75,-81.817705,28.832303
1675110486918,24.74,-81.817689,28.832304
1675110486985,24.73,-81.817672,28.832305
1675110487052,24.73,-81.817656,28.832306
1675110487118,24.72,-81.81764,28.832307
1675110487185,24.71,-81.817623,28.832308
1675110487252,24.7,-81.817607,28.83231
1675110487318,24.69,-81.817591,28.83231
1675110487385,24.69,-81.817574,28.83231
1675110487452,24.68,-81.817558,28.83231
1675110487518,24.67,-81.817541,28.83231
1675110487585,24.66,-81.817525,28.83231
1675110487652,24.66,-81.817508,28.83231
1675110487718,24.65,-81.817492,28.83231
1675110487785,24.65,-81.817476,28.83231
1675110487852,24.64,-81.817459,28.83231
1675110487918,24.64,-81.817443,28.83231
1675110487985,24.63,-81.817426,28.83231
1675110488052,24.63,-81.817409,28.83231
1675110488118,24.62,-81.817392,28.83231
1675110488185,24.62,-81.817375,28.83231
1675110488252,24.62,-81.817358,28.83231
1675110488318,24.61,-81.817342,28.83231
1675110488385,24.61,-81.817325,28.83231
1675110488452,24.61,-81.817308,28.832309
1675110488518,24.61,-81.817291,28.832308
1675110488585,24.6,-81.817274,28.832307
1675110488652,24.6,-81.817257,28.832306
1675110488718,24.6,-81.81724,28.832304
1675110488785,24.6,-81.817224,28.832303
1675110488852,24.6,-81.817207,28.832302
1675110488918,24.6,-81.81719,28.832301
1675110488985,24.6,-81.817173,28.832299
1675110489052,24.6,-81.817156,28.832298
1675110489118,24.6,-81.817139,28.832297
1675110489185,24.6,-81.817122,28.832296
1675110489252,24.6,-81.817105,28.832295
1675110489318,24.6,-81.817088,28.832293
1675110489385,24.6,-81.817071,28.832292
1675110489452,24.6,-81.817054,28.832291
1675110489518,24.6,-81.817037,28.83229
1675110489585,24.6,-81.81702,28.832289
1675110489652,24.6,-81.817002,28.832287
1675110489718,24.6,-81.816986,28.832286
1675110489785,24.6,-81.816968,28.832285
1675110489852,24.6,-81.816951,28.832284
1675110489918,24.6,-81.816934,28.832282
1675110489985,24.6,-81.816918,28.832281
1675110490052,24.6,-81.816901,28.83228
1675110490118,24.6,-81.816885,28.832278
1675110490185,24.6,-81.816868,28.832277
1675110490252,24.6,-81.816851,28.832275
1675110490318,24.6,-81.816835,28.832273
1675110490385,24.6,-81.816819,28.832272
1675110490452,24.6,-81.816802,28.83227
1675110490518,24.6,-81.816786,28.832268
1675110490585,24.6,-81.816769,28.832266
1675110490652,24.6,-81.816752,28.832265
1675110490718,24.6,-81.816736,28.832263
1675110490785,24.6,-81.816719,28.832261
1675110490852,24.6,-81.816703,28.83226
1675110490918,24.6,-81.816686,28.832258
1675110490985,24.6,-81.81667,28.832256
1675110491052,24.6,-81.816653,28.832254
1675110491118,24.6,-81.816636,28.832253
1675110491185,24.6,-81.816619,28.832251
1675110491252,24.6,-81.816603,28.832249
1675110491318,24.6,-81.816586,28.832246
1675110491385,24.6,-81.816569,28.832243
1675110491452,24.6,-81.816553,28.83224
1675110491518,24.6,-81.816536,28.832238
1675110491585,24.6,-81.81652,28.832235
1675110491652,24.6,-81.816503,28.832232
1675110491718,24.6,-81.816486,28.83223
1675110491785,24.6,-81.81647,28.832227
1675110491852,24.6,-81.816453,28.832225
1675110491918,24.61,-81.816436,28.832223
1675110491985,24.61,-81.81642,28.83222
1675110492052,24.61,-81.816403,28.832218
1675110492118,24.61,-81.816387,28.832216
1675110492185,24.61,-81.81637,28.832214
1675110492252,24.61,-81.816354,28.832211
1675110492318,24.61,-81.816337,28.832209
1675110492385,24.61,-81.816321,28.832207
1675110492452,24.61,-81.816304,28.832205
1675110492518,24.61,-81.816288,28.832202
1675110492585,24.61,-81.816271,28.8322
1675110492652,24.62,-81.816255,28.832197
1675110492718,24.62,-81.816239,28.832193
1675110492785,24.62,-81.816223,28.83219
1675110492852,24.62,-81.816206,28.832186
1675110492918,24.62,-81.81619,28.832183
1675110492985,24.62,-81.816174,28.832179
1675110493052,24.62,-81.816157,28.832176
1675110493118,24.62,-81.816141,28.832172
1675110493185,24.62,-81.816124,28.832169
1675110493252,24.62,-81.816108,28.832165
1675110493318,24.62,-81.816091,28.832162
1675110493385,24.62,-81.816075,28.832158
1675110493452,24.62,-81.816058,28.832155
1675110493518,24.62,-81.816042,28.832151
1675110493585,24.62,-81.816025,28.832148
1675110493652,24.62,-81.816009,28.832144
1675110493718,24.62,-81.815992,28.832141
1675110493785,24.62,-81.815976,28.832137
1675110493852,24.62,-81.815959,28.832133
1675110493918,24.62,-81.815943,28.83213
1675110493985,24.62,-81.815927,28.832126
1675110494052,24.62,-81.81591,28.832123
1675110494118,24.61,-81.815894,28.832119
1675110494185,24.61,-81.815878,28.832116
1675110494252,24.61,-81.815862,28.832113
1675110494318,24.61,-81.815846,28.832109
1675110494385,24.61,-81.81583,28.832105
1675110494452,24.61,-81.815814,28.8321
1675110494518,24.6,-81.815798,28.832096
1675110494585,24.6,-81.815782,28.832092
1675110494652,24.6,-81.815766,28.832088
1675110494718,24.6,-81.81575,28.832083
1675110494785,24.59,-81.815734,28.832079
1675110494852,24.59,-81.815718,28.832075
1675110494918,24.59,-81.815702,28.832071
1675110494985,24.59,-81.815687,28.832067
1675110495052,24.58,-81.815671,28.832062
1675110495118,24.58,-81.815656,28.832058
1675110495185,24.58,-81.81564,28.832054
1675110495252,24.58,-81.815624,28.83205
1675110495318,24.58,-81.815609,28.832046
1675110495385,24.57,-81.815593,28.832042
1675110495452,24.57,-81.815578,28.832038
1675110495518,24.57,-81.815562,28.832034
1675110495585,24.57,-81.815546,28.83203
1675110495652,24.57,-81.815531,28.832025
1675110495718,24.57,-81.815515,28.832021
1675110495785,24.57,-81.8155,28.832017
1675110495852,24.57,-81.815485,28.832011
1675110495918,24.57,-81.81547,28.832006
1675110495985,24.57,-81.815454,28.832001
1675110496052,24.57,-81.815439,28.831995
1675110496118,24.57,-81.815423,28.83199
1675110496185,24.57,-81.815407,28.831984
1675110496252,24.57,-81.815392,28.831979
1675110496318,24.58,-81.815376,28.831973
1675110496385,24.58,-81.815361,28.831968
1675110496452,24.58,-81.815345,28.831962
1675110496518,24.59,-81.815329,28.831957
1675110496585,24.59,-81.815314,28.831951
1675110496652,24.6,-81.815298,28.831946
1675110496718,24.6,-81.815283,28.831941
1675110496785,24.61,-81.815267,28.831935
1675110496852,24.61,-81.815251,28.83193
1675110496918,24.62,-81.815236,28.831924
1675110496985,24.62,-81.815219,28.831918
1675110497052,24.63,-81.815203,28.831913
1675110497118,24.64,-81.815187,28.831907
1675110497185,24.64,-81.81517,28.831901
1675110497252,24.65,-81.815154,28.831896
1675110497318,24.66,-81.815137,28.83189
1675110497385,24.67,-81.815121,28.831884
1675110497452,24.68,-81.815104,28.831878
1675110497518,24.68,-81.815088,28.831873
1675110497585,24.69,-81.815072,28.831867
1675110497652,24.7,-81.815055,28.831861
1675110497718,24.71,-81.815039,28.831856
1675110497785,24.72,-81.815022,28.83185
1675110497852,24.73,-81.815006,28.831844
1675110497918,24.73,-81.81499,28.831838
1675110497985,24.74,-81.814973,28.831833
1675110498052,24.75,-81.814957,28.831827
1675110498118,24.76,-81.814941,28.831821
1675110498185,24.77,-81.814925,28.831816
1675110498252,24.77,-81.814909,28.83181
1675110498318,24.78,-81.814893,28.831804
1675110498385,24.79,-81.814876,28.831799
1675110498452,24.8,-81.81486,28.831793
1675110498518,24.81,-81.814844,28.831787
1675110498585,24.81,-81.814828,28.831782
1675110498652,24.82,-81.814812,28.831776
1675110498718,24.83,-81.814796,28.83177
1675110498785,24.84,-81.814779,28.831764
1675110498852,24.84,-81.814763,28.831759
1675110498918,24.85,-81.814747,28.831753
1675110498985,24.86,-81.814731,28.831747
1675110499052,24.86,-81.814715,28.831742
1675110499118,24.87,-81.814699,28.831736
1675110499185,24.88,-81.814683,28.83173
1675110499252,24.88,-81.814667,28.831725
1675110499318,24.89,-81.814652,28.831719
1675110499385,24.89,-81.814636,28.831713
1675110499452,24.9,-81.81462,28.831708
1675110499518,24.91,-81.814604,28.831702
1675110499585,24.91,-81.814588,28.831696
1675110499652,24.92,-81.814572,28.831691
1675110499718,24.92,-81.814556,28.831685
1675110499785,24.93,-81.81454,28.83168
1675110499852,24.94,-81.814524,28.831674
1675110499918,24.94,-81.814508,28.831668
1675110499985,24.95,-81.814492,28.831663
1675110500052,24.95,-81.814476,28.831657
1675110500118,24.96,-81.81446,28.831651
1675110500185,24.96,-81.814444,28.831646
1675110500252,24.97,-81.814428,28.83164
1675110500318,24.98,-81.814412,28.831634
1675110500385,24.98,-81.814396,28.831629
1675110500452,24.99,-81.814379,28.831623
1675110500518,24.99,-81.814363,28.831618
1675110500585,25.0,-81.814347,28.831612
1675110500652,25.01,-81.814331,28.831607
1675110500718,25.01,-81.814315,28.831601
1675110500785,25.02,-81.814299,28.831596
1675110500852,25.03,-81.814282,28.83159
1675110500918,25.03,-81.814266,28.831585
1675110500985,25.04,-81.81425,28.831579
1675110501052,25.04,-81.814234,28.831574
1675110501118,25.05,-81.814218,28.831568
1675110501185,25.06,-81.814202,28.831563
1675110501252,25.06,-81.814186,28.831557
1675110501318,25.07,-81.81417,28.831552
1675110501385,25.07,-81.814154,28.831546
1675110501452,25.08,-81.814137,28.831541
1675110501518,25.09,-81.814121,28.831535
1675110501585,25.09,-81.814105,28.83153
1675110501652,25.1,-81.814089,28.831525
1675110501718,25.1,-81.814073,28.831519
1675110501785,25.11,-81.814057,28.831514
1675110501852,25.11,-81.814041,28.831508
1675110501918,25.12,-81.814025,28.831503
1675110501985,25.13,-81.814009,28.831497
1675110502052,25.13,-81.813993,28.831492
1675110502118,25.14,-81.813977,28.831486
1675110502185,25.14,-81.813961,28.831481
1675110502252,25.15,-81.813945,28.831475
1675110502318,25.15,-81.813929,28.83147
1675110502385,25.16,-81.813913,28.831465
1675110502452,25.16,-81.813896,28.831459
1675110502518,25.17,-81.813881,28.831454
1675110502585,25.17,-81.813865,28.831448
1675110502652,25.18,-81.813848,28.831443
1675110502718,25.18,-81.813833,28.831437
1675110502785,25.19,-81.813817,28.831431
1675110502852,25.19,-81.813801,28.831425
1675110502918,25.2,-81.813786,28.831419
1675110502985,25.2,-81.81377,28.831413
1675110503052,25.21,-81.813754,28.831407
1675110503118,25.21,-81.813738,28.8314
1675110503185,25.22,-81.813722,28.831394
1675110503252,25.22,-81.813706,28.831388
1675110503318,25.22,-81.813691,28.831382
1675110503385,25.23,-81.813675,28.831376
1675110503452,25.23,-81.813659,28.83137
1675110503518,25.24,-81.813643,28.831364
1675110503585,25.24,-81.813628,28.831357
1675110503652,25.24,-81.813612,28.831351
1675110503718,25.25,-81.813596,28.831345
1675110503785,25.25,-81.81358,28.831339
1675110503852,25.26,-81.813564,28.831333
1675110503918,25.26,-81.813549,28.831327
1675110503985,25.26,-81.813533,28.83132
1675110504052,25.26,-81.813516,28.831314
1675110504118,25.27,-81.813501,28.831308
1675110504185,25.27,-81.813484,28.831302
1675110504252,25.27,-81.813468,28.831295
1675110504318,25.27,-81.813452,28.831289
1675110504385,25.27,-81.813436,28.831283
1675110504452,25.28,-81.81342,28.831277
1675110504518,25.28,-81.813404,28.83127
1675110504585,25.28,-81.813388,28.831264
1675110504652,25.28,-81.813372,28.831258
1675110504718,25.28,-81.813356,28.831252
1675110504785,25.28,-81.81334,28.831245
1675110504852,25.27,-81.813324,28.831239
1675110504918,25.27,-81.813308,28.831233
1675110504985,25.27,-81.813292,28.831227
1675110505052,25.27,-81.813276,28.831222
1675110505118,25.27,-81.81326,28.831217
1675110505185,25.27,-81.813245,28.831212
1675110505252,25.26,-81.813229,28.831206
1675110505318,25.26,-81.813213,28.831201
1675110505385,25.26,-81.813197,28.831196
1675110505452,25.25,-81.813182,28.83119
1675110505518,25.25,-81.813166,28.831185
1675110505585,25.24,-81.81315,28.831179
1675110505652,25.24,-81.813135,28.831174
1675110505718,25.23,-81.813119,28.831168
1675110505785,25.23,-81.813103,28.831163
1675110505852,25.22,-81.813088,28.831157
1675110505918,25.22,-81.813072,28.831152
1675110505985,25.21,-81.813057,28.831147
1675110506052,25.2,-81.813041,28.831141
1675110506118,25.2,-81.813026,28.831136
1675110506185,25.19,-81.81301,28.83113
1675110506252,25.19,-81.812994,28.831125
1675110506318,25.18,-81.812979,28.83112
1675110506385,25.17,-81.812964,28.831114
1675110506452,25.17,-81.812948,28.831108
1675110506518,25.16,-81.812933,28.831102
1675110506585,25.15,-81.812918,28.831097
1675110506652,25.15,-81.812902,28.831091
1675110506718,25.14,-81.812887,28.831085
1675110506785,25.14,-81.812871,28.83108
1675110506852,25.13,-81.812856,28.831075
1675110506918,25.13,-81.81284,28.831069
1675110506985,25.12,-81.812825,28.831064
1675110507052,25.12,-81.812809,28.831058
1675110507118,25.11,-81.812794,28.831053
1675110507185,25.11,-81.812778,28.831047
1675110507252,25.1,-81.812762,28.831042
1675110507318,25.1,-81.812747,28.831036
1675110507385,25.1,-81.812731,28.831031
1675110507452,25.09,-81.812715,28.831025
1675110507518,25.09,-81.8127,28.83102
1675110507585,25.09,-81.812684,28.831014
1675110507652,25.08,-81.812668,28.831009
1675110507718,25.08,-81.812653,28.831003
1675110507785,25.08,-81.812637,28.830998
1675110507852,25.08,-81.812621,28.830992
1675110507918,25.08,-81.812606,28.830987
1675110507985,25.08,-81.81259,28.830981
1675110508052,25.08,-81.812574,28.830976
1675110508118,25.08,-81.812558,28.83097
1675110508185,25.08,-81.812542,28.830965
1675110508252,25.08,-81.812526,28.830959
1675110508318,25.08,-81.81251,28.830953
1675110508385,25.08,-81.812494,28.830948
1675110508452,25.08,-81.812478,28.830942
1675110508518,25.09,-81.812462,28.830937
1675110508585,25.09,-81.812446,28.830931
1675110508652,25.09,-81.81243,28.830925
1675110508718,25.1,-81.812414,28.83092
1675110508785,25.1,-81.812398,28.830914
1675110508852,25.1,-81.812382,28.830909
1675110508918,25.11,-81.812367,28.830903
1675110508985,25.11,-81.81235,28.830897
1675110509052,25.11,-81.812334,28.830892
1675110509118,25.12,-81.812318,28.830886
1675110509185,25.12,-81.812302,28.83088
1675110509252,25.13,-81.812286,28.830875
1675110509318,25.13,-81.81227,28.830869
1675110509385,25.14,-81.812254,28.830864
1675110509452,25.14,-81.812238,28.830858
1675110509518,25.15,-81.812222,28.830852
1675110509585,25.15,-81.812206,28.830847
1675110509652,25.16,-81.812189,28.830841
1675110509718,25.16,-81.812173,28.830835
1675110509785,25.17,-81.812157,28.83083
1675110509852,25.17,-81.812141,28.830824
1675110509918,25.18,-81.812125,28.830818
1675110509985,25.18,-81.812109,28.830813
1675110510052,25.19,-81.812093,28.830807
1675110510118,25.19,-81.812077,28.830802
1675110510185,25.2,-81.812061,28.830796
1675110510252,25.2,-81.812045,28.83079
1675110510318,25.21,-81.812029,28.830785
1675110510385,25.21,-81.812013,28.830779
1675110510452,25.22,-81.811997,28.830773
1675110510518,25.22,-81.811981,28.830768
1675110510585,25.22,-81.811965,28.830762
1675110510652,25.23,-81.811949,28.830757
1675110510718,25.23,-81.811933,28.830751
1675110510785,25.23,-81.811917,28.830746
1675110510852,25.24,-81.811901,28.83074
1675110510918,25.24,-81.811885,28.830734
1675110510985,25.24,-81.811869,28.830729
1675110511052,25.24,-81.811853,28.830723
1675110511118,25.25,-81.811838,28.830718
1675110511185,25.25,-81.811822,28.830712
1675110511252,25.25,-81.811806,28.830707
1675110511318,25.25,-81.81179,28.830701
1675110511385,25.25,-81.811774,28.830696
1675110511452,25.25,-81.811758,28.83069
1675110511518,25.25,-81.811742,28.830685
1675110511585,25.25,-81.811726,28.830679
1675110511652,25.25,-81.81171,28.830674
1675110511718,25.25,-81.811695,28.830668
1675110511785,25.25,-81.811679,28.830663
1675110511852,25.25,-81.811663,28.830657
1675110511918,25.25,-81.811647,28.830652
1675110511985,25.25,-81.811631,28.830646
1675110512052,25.25,-81.811615,28.830641
1675110512118,25.25,-81.811599,28.830635
1675110512185,25.25,-81.811583,28.830629
1675110512252,25.24,-81.811567,28.830624
1675110512318,25.24,-81.811552,28.830618
1675110512385,25.24,-81.811536,28.830613
1675110512452,25.24,-81.81152,28.830607
1675110512518,25.24,-81.811504,28.830602
1675110512585,25.23,-81.811488,28.830596
1675110512652,25.23,-81.811472,28.830591
1675110512718,25.23,-81.811456,28.830585
1675110512785,25.23,-81.81144,28.830579
1675110512852,25.22,-81.811424,28.830574
1675110512918,25.22,-81.811409,28.830568
1675110512985,25.22,-81.811393,28.830562
1675110513052,25.22,-81.811377,28.830557
1675110513118,25.21,-81.811361,28.830551
1675110513185,25.21,-81.811345,28.830545
1675110513252,25.21,-81.811329,28.830539
1675110513318,25.2,-81.811313,28.830534
1675110513385,25.2,-81.811297,28.830528
1675110513452,25.2,-81.811281,28.830522
1675110513518,25.19,-81.811266,28.830517
1675110513585,25.19,-81.81125,28.830511
1675110513652,25.18,-81.811234,28.830505
1675110513718,25.18,-81.811218,28.8305
1675110513785,25.18,-81.811202,28.830494
1675110513852,25.17,-81.811186,28.830488
1675110513918,25.17,-81.81117,28.830482
1675110513985,25.17,-81.811155,28.830477
1675110514052,25.16,-81.81114,28.830472
1675110514118,25.16,-81.811125,28.830466
1675110514185,25.15,-81.811109,28.830461
1675110514252,25.15,-81.811094,28.830455
1675110514318,25.15,-81.811079,28.83045
1675110514385,25.14,-81.811064,28.830444
1675110514452,25.14,-81.811049,28.830439
1675110514518,25.13,-81.811034,28.830434
1675110514585,25.13,-81.811019,28.830428
1675110514652,25.12,-81.811004,28.830423
1675110514718,25.12,-81.810989,28.830417
1675110514785,25.12,-81.810973,28.830412
1675110514852,25.11,-81.810958,28.830407
1675110514918,25.11,-81.810943,28.830401
1675110514985,25.1,-81.810927,28.830395
1675110515052,25.1,-81.810911,28.830389
1675110515118,25.09,-81.810894,28.830383
1675110515185,25.09,-81.810878,28.830376
1675110515252,25.08,-81.810862,28.83037
1675110515318,25.08,-81.810845,28.830364
1675110515385,25.07,-81.810829,28.830358
1675110515452,25.07,-81.810813,28.830352
1675110515518,25.06,-81.810796,28.830346
1675110515585,25.06,-81.81078,28.830339
1675110515652,25.05,-81.810764,28.830333
1675110515718,25.05,-81.810747,28.830327
1675110515785,25.04,-81.810731,28.830321
1675110515852,25.04,-81.810715,28.830314
1675110515918,25.03,-81.810698,28.830308
1675110515985,25.02,-81.810683,28.830302
1675110516052,25.02,-81.810667,28.830296
1675110516118,25.01,-81.810651,28.830291
1675110516185,25.01,-81.810636,28.830285
1675110516252,25.0,-81.81062,28.83028
1675110516318,24.99,-81.810604,28.830275
1675110516385,24.99,-81.810588,28.830269
1675110516452,24.98,-81.810572,28.830264
1675110516518,24.97,-81.810556,28.830259
1675110516585,24.97,-81.81054,28.830253
1675110516652,24.96,-81.810524,28.830248
1675110516718,24.95,-81.810509,28.830243
1675110516785,24.95,-81.810493,28.830238
1675110516852,24.94,-81.810477,28.830232
1675110516918,24.93,-81.810461,28.830227
1675110516985,24.93,-81.810445,28.830222
1675110517052,24.92,-81.81043,28.830216
1675110517118,24.91,-81.810414,28.830211
1675110517185,24.9,-81.810399,28.830206
1675110517252,24.9,-81.810383,28.8302
1675110517318,24.89,-81.810368,28.830195
1675110517385,24.88,-81.810352,28.830189
1675110517452,24.87,-81.810337,28.830184
1675110517518,24.87,-81.810321,28.830179
1675110517585,24.86,-81.810306,28.830173
1675110517652,24.85,-81.81029,28.830168
1675110517718,24.85,-81.810275,28.830162
1675110517785,24.84,-81.810259,28.830157
1675110517852,24.83,-81.810244,28.830152
1675110517918,24.83,-81.810228,28.830146
1675110517985,24.82,-81.810213,28.830141
1675110518052,24.81,-81.810197,28.830135
1675110518118,24.8,-81.810181,28.83013
1675110518185,24.8,-81.810166,28.830124
1675110518252,24.79,-81.81015,28.830119
1675110518318,24.79,-81.810134,28.830114
1675110518385,24.78,-81.810119,28.830108
1675110518452,24.77,-81.810103,28.830103
1675110518518,24.77,-81.810087,28.830097
1675110518585,24.76,-81.810072,28.830092
1675110518652,24.75,-81.810056,28.830086
1675110518718,24.75,-81.81004,28.830081
1675110518785,24.74,-81.810025,28.830075
1675110518852,24.74,-81.810009,28.83007
1675110518918,24.73,-81.809994,28.830065
1675110518985,24.72,-81.809978,28.830059
1675110519052,24.72,-81.809963,28.830054
1675110519118,24.71,-81.809947,28.830049
1675110519185,24.71,-81.809932,28.830043
1675110519252,24.7,-81.809917,28.830038
1675110519318,24.7,-81.809902,28.830033
1675110519385,24.69,-81.809886,28.830027
1675110519452,24.69,-81.809871,28.830022
1675110519518,24.68,-81.809856,28.830017
1675110519585,24.68,-81.80984,28.830011
1675110519652,24.67,-81.809825,28.830006
1675110519718,24.66,-81.80981,28.830001
1675110519785,24.66,-81.809794,28.829995
1675110519852,24.65,-81.809779,28.82999
1675110519918,24.65,-81.809764,28.829985
1675110519985,24.64,-81.809748,28.829979
1675110520052,24.64,-81.809732,28.829974
1675110520118,24.63,-81.809717,28.829968
1675110520185,24.63,-81.809701,28.829963
1675110520252,24.62,-81.809685,28.829957
1675110520318,24.62,-81.809669,28.829952
1675110520385,24.61,-81.809654,28.829946
1675110520452,24.61,-81.809638,28.829941
1675110520518,24.61,-81.809622,28.829935
1675110520585,24.6,-81.809606,28.82993
1675110520652,24.6,-81.809591,28.829924
1675110520718,24.59,-81.809575,28.829919
1675110520785,24.59,-81.809559,28.829913
1675110520852,24.58,-81.809543,28.829908
1675110520918,24.58,-81.809528,28.829902
1675110520985,24.58,-81.809512,28.829897
1675110521052,24.57,-81.809497,28.829892
1675110521118,24.57,-81.809481,28.829886
1675110521185,24.56,-81.809466,28.829881
1675110521252,24.56,-81.80945,28.829875
1675110521318,24.56,-81.809434,28.82987
1675110521385,24.55,-81.809419,28.829864
1675110521452,24.55,-81.809403,28.829859
1675110521518,24.55,-81.809388,28.829854
1675110521585,24.54,-81.809372,28.829848
1675110521652,24.54,-81.809356,28.829843
1675110521718,24.54,-81.809341,28.829837
1675110521785,24.54,-81.809325,28.829832
1675110521852,24.54,-81.80931,28.829827
1675110521918,24.53,-81.809294,28.829821
